STATION,MSMT_DATE,WLM_RPE,WLM_RPE_QC,WLM_GSE,WLM_GSE_QC,RPE_WSE,RPE_WSE_QC,GSE_WSE,GSE_WSE_QC,WSE,WSE_QC
23N01W28M002M,3/1/2019,160.33,1,159.02,1,13.744,1,12.434,1,146.586,1
23N01W28M003M,3/1/2019,160.57,1,159.02,1,11.537,1,9.987,1,149.033,1
23N01W28M004M,3/1/2019,160.7,1,159.02,1,,255,,255,,255
23N01W28M005M,3/1/2019,161.05,1,159.02,1,,255,,255,,255
23N01W31M001M,3/1/2019,162.86,10,154.75,10,,255,,255,,255
23N01W31M002M,3/1/2019,162.76,10,154.75,10,15.559,1,7.549,10,147.201,10
23N01W31M003M,3/1/2019,162.68,10,154.75,10,15.255,1,7.325,10,147.425,10
23N01W31M004M,3/1/2019,162.58,10,154.75,10,18.75,1,10.92,10,143.83,10
23N02W28N001M,3/1/2019,204.09,1,202.14,1,65.154,1,63.204,1,138.936,1
23N02W28N002M,3/1/2019,204.37,1,202.14,1,63.581,1,61.351,1,140.789,1
23N02W28N003M,3/1/2019,204.5,1,202.14,1,44.614,1,42.254,1,159.886,1
23N02W28N004M,3/1/2019,204.43,1,202.14,1,42.667,1,40.377,1,161.763,1
23N03W13C003M,3/1/2019,216.06,1,213.54,1,,255,,255,,255
23N03W13C004M,3/1/2019,215.88,1,213.54,1,69.37,1,67.03,1,146.51,1
23N03W13C005M,3/1/2019,215.73,1,213.54,1,58.02,1,55.83,1,157.71,1
23N03W13C006M,3/1/2019,215.59,1,213.54,1,58.611,1,56.561,1,156.979,1
23N03W13C007M,3/1/2019,215.25,1,213.54,1,8.822,1,7.112,1,206.428,1
23N03W25M001M,3/1/2019,237.76,1,235.62,1,99.525,1,97.385,1,138.235,1
23N03W25M002M,3/1/2019,237.68,1,235.62,1,73.794,1,71.734,1,163.886,1
23N03W25M003M,3/1/2019,237.48,1,235.62,1,74.574,1,72.714,1,162.906,1
23N03W25M004M,3/1/2019,237.4,1,235.62,1,75.875,1,74.095,1,161.525,1
24N01W04M001M,3/1/2019,312.91,1,312.41,1,100.639,1,100.139,1,212.271,1
24N01W05J001M,3/1/2019,313.41,1,312.41,1,27.994,2,26.994,2,285.416,2
24N01W05J003M,3/1/2019,314.51,1,312.41,1,94.633,1,92.533,1,219.877,1
24N01W05J004M,3/1/2019,314.21,1,312.41,1,97.512,1,95.712,1,216.698,1
24N01W05Q003M,3/1/2019,291.41,1,289.41,1,75.607,1,73.607,1,215.803,1
24N01W05Q004M,3/1/2019,291.01,1,289.41,1,78.641,1,77.041,1,212.369,1
24N01W06J002M,3/1/2019,274.81,1,272.41,1,58.83,1,56.43,1,215.98,1
24N02W01L001M,3/1/2019,255.82,1,253.42,1,44,1,41.6,1,211.82,1
24N02W01L002M,3/1/2019,255.82,1,253.42,1,43.389,1,40.989,1,212.431,1
24N02W03B001M,3/1/2019,208.22,1,204.42,1,10.814,1,7.014,1,197.406,1
24N02W12P001M,3/1/2019,230.81,1,228.41,1,32.779,1,30.379,1,198.031,1
24N02W12P002M,3/1/2019,230.81,1,228.41,1,33.476,1,31.076,1,197.334,1
24N02W24D002M,3/1/2019,212.91,1,212.41,1,22.484,1,21.984,1,190.426,1
24N02W24D003M,3/1/2019,213.16,1,212.41,1,25.363,1,24.613,1,187.797,1
24N02W24D004M,3/1/2019,213.41,1,212.41,1,27.478,1,26.478,1,185.932,1
24N02W27G001M,3/1/2019,182.67,1,182.42,1,,255,,255,,255
24N02W27G002M,3/1/2019,182.92,1,182.42,1,9.546,1,9.046,1,173.374,1
24N02W27G003M,3/1/2019,183.17,1,182.42,1,10.079,1,9.329,1,173.091,1
24N02W27G004M,3/1/2019,183.42,1,182.42,1,10.063,1,9.063,1,173.357,1
24N02W29N003M,3/1/2019,213.76,1,212.46,1,42.459,1,41.159,1,171.301,1
24N02W29N004M,3/1/2019,213.45,1,212.45,1,43.045,1,42.045,1,170.405,1
24N03W29Q001M,3/1/2019,316.18,1,314.18,1,93.739,1,91.739,1,222.441,1
24N03W29Q002M,3/1/2019,315.76,1,314.26,1,88.766,1,87.266,1,226.994,1
24N03W29Q003M,3/1/2019,315.4,1,314.2,1,,255,,255,,255
25N01W32P001M,3/1/2019,305.71,1,303.41,1,83.696,1,81.396,1,222.014,1
25N01W32P002M,3/1/2019,305.71,1,303.41,1,83.859,1,81.559,1,221.851,1
25N01W32P003M,3/1/2019,305.71,1,303.41,1,83.969,1,81.669,1,221.741,1
25N01W34N002M,3/1/2019,368.53,1,366.43,1,140.615,1,138.515,1,227.915,1
25N01W34N003M,3/1/2019,368.53,1,366.43,1,155.648,1,153.548,1,212.882,1
25N03W11B001M,3/1/2019,254.2,1,252.1,1,25.052,1,22.952,1,229.148,1
25N03W11B002M,3/1/2019,253.93,1,252.03,1,31.722,1,29.822,1,222.208,1
25N03W11B003M,3/1/2019,253.65,1,252.05,1,,255,,255,,255
25N13E36F001M,3/1/2019,5495.26,1,5492.01,1,3.525,1,0.275,1,5491.735,1
25N13E36F002M,3/1/2019,5489.83,1,5486.96,1,4.623,1,1.753,1,5485.207,1
25N13E36F003M,3/1/2019,5484.37,1,5481.49,1,3.33,1,0.45,1,5481.04,1
25N13E36F004M,3/1/2019,5489.95,1,5485.51,1,4.123,1,-0.317,1,5485.827,1
25N13E36G001M,3/1/2019,5483.89,1,5481.39,1,3.566,1,1.066,1,5480.324,1
25N13E36K001M,3/1/2019,5466.72,1,5464.22,1,2.048,1,-0.452,1,5464.672,1
25N13E36K002M,3/1/2019,5460.7,1,5458.2,1,4.389,1,1.889,1,5456.311,1
25N13E36K003M,3/1/2019,5466.73,1,5463.73,1,3.55,1,0.55,1,5463.18,1
25N13E36L001M,3/1/2019,5478.23,1,5475.58,1,2.264,1,-0.386,1,5475.966,1
25N13E36L002M,3/1/2019,5472.24,1,5469.24,1,2.108,1,-0.892,1,5470.132,1
29N04W03R002M,3/1/2019,460.49,1,457.84,1,66.984,1,64.334,1,393.506,1
29N04W03R003M,3/1/2019,460.33,1,457.84,1,65.939,1,63.449,1,394.391,1
29N04W03R004M,3/1/2019,460.15,1,457.84,1,65.291,1,62.981,1,394.859,1
29N04W03R005M,3/1/2019,460.03,1,457.84,1,70.236,1,68.046,1,389.794,1
29N04W03R006M,3/1/2019,459.81,1,457.84,1,30.043,1,28.073,1,429.767,1
29N04W20A001M,3/1/2019,454.34,1,451.48,1,47.645,1,44.785,1,406.695,1
29N04W20A002M,3/1/2019,454.14,1,451.48,1,49.746,1,47.086,1,404.394,1
29N04W20A003M,3/1/2019,453.92,1,451.48,1,39.873,1,37.433,1,414.047,1
29N04W20A004M,3/1/2019,453.67,1,451.48,1,33.613,1,31.423,1,420.057,1
30N03W18B001M,3/1/2019,399.49,1,400.12,1,,255,,255,,255
30N03W18B002M,3/1/2019,399.47,1,400.1,1,8.795,1,9.425,1,390.675,1
30N03W30Q002M,3/1/2019,444.37,1,445.09,1,48.115,1,48.835,1,396.255,1
30N03W32P003M,3/1/2019,433.74,1,434.07,1,44.522,1,44.852,1,389.218,1
30N04W10H004M,3/1/2019,421.3,1,418.8,1,20.675,1,18.175,1,400.625,1
30N04W10H005M,3/1/2019,421.2,1,418.7,1,17.587,1,15.087,1,403.613,1
30N04W22F002M,3/1/2019,447.36,1,447.86,1,44.526,1,45.026,1,402.834,1
30N04W22F003M,3/1/2019,447.09,1,447.64,1,43.472,1,44.022,1,403.618,1
30N04W22F004M,3/1/2019,449.96,1,447.8,1,46.111,1,43.951,1,403.849,1
30N04W23M001M,3/1/2019,471.72,1,472.33,1,68.087,1,68.697,1,403.633,1
30N04W23M002M,3/1/2019,472.11,1,472.67,1,69.54,1,70.1,1,402.57,1
30N04W25D003M,3/1/2019,471.19,1,472.47,1,70.485,1,71.765,1,400.705,1
30N04W25D004M,3/1/2019,471.16,1,472.07,1,70.39,1,71.3,1,400.77,1
01N04E36Q001M,2/1/2019,10.3,1,6.9,1,17.023,1,13.623,1,-6.723,1
01N04E36Q002M,2/1/2019,1.4,1,-1,1,8.061,1,5.661,1,-6.661,1
01N04E36Q003M,2/1/2019,10.9,1,8.6,1,18.762,1,16.462,1,-7.862,1
01N04E36Q004M,2/1/2019,18.3,1,15.9,1,16.675,1,14.275,1,1.625,1
01S04E28F001M,2/1/2019,18.6,1,16.1,1,14.848,1,12.348,1,3.752,1
01S04E28F002M,2/1/2019,4.4,1,2.2,1,6.061,1,3.861,1,-1.661,1
01S04E28P001M,2/1/2019,9,1,6.7,1,8.787,1,6.487,1,0.213,1
01S04E28P002M,2/1/2019,16.6,1,13.7,1,15.904,1,13.004,1,0.696,1
01S04E28P003M,2/1/2019,19.2,1,16.9,1,17.942,1,15.642,1,1.258,1
01S04E28P004M,2/1/2019,16.4,1,14.1,1,12.007,1,9.707,1,4.393,1
05N03E09L001M,2/1/2019,17.48,1,17.61,1,15.344,1,15.474,1,2.136,1
05N03E09L002M,2/1/2019,17.89,1,17.97,1,15.75,1,15.83,1,2.14,1
05N03E16B001M,2/1/2019,16.22,1,16.41,1,,255,,255,,255
05N03E16B002M,2/1/2019,16.42,1,16.45,1,,255,,255,,255
05N03E16H001M,2/1/2019,15.89,1,15.87,1,,255,,255,,255
05N03E16H002M,2/1/2019,15.9,1,15.94,1,,255,,255,,255
05N03E16J001M,2/1/2019,4.26,1,0.93,1,4.737,1,1.407,1,-0.477,1
05N03E20B001M,2/1/2019,13.96,1,13.85,1,8.248,1,8.138,1,5.712,1
05N03E20B002M,2/1/2019,13.93,1,13.99,1,9.932,1,9.992,1,3.998,1
05N03E20B003M,2/1/2019,13.93,1,13.96,1,10.965,1,10.995,1,2.965,1
05N03E21G001M,2/1/2019,15.41,1,15.34,1,14.021,1,13.951,1,1.389,1
05N03E21G002M,2/1/2019,15.32,1,15.33,1,13.853,1,13.863,1,1.467,1
05N03E21G003M,2/1/2019,15.26,1,15.33,1,15.037,1,15.107,1,0.223,1
05N03E21H001M,2/1/2019,6.08,15,2.78,15,5.93,1,2.63,15,0.15,15
05N03E21H002M,2/1/2019,5.76,15,2.93,15,5.436,1,2.606,15,0.324,15
05N03E29C001M,2/1/2019,12.87,1,12.95,1,7.746,1,7.826,1,5.124,1
05N03E29C002M,2/1/2019,12.87,1,12.85,1,8.026,1,8.006,1,4.844,1
07N02E35D001M,2/1/2019,34.35,70,33,70,21.707,1,20.357,70,12.643,70
07N02E35D002M,2/1/2019,34.29,70,33,70,23.774,1,22.484,70,10.516,70
07N02E35D003M,2/1/2019,35.15,70,33,70,27.881,1,25.731,70,7.269,70
09N03E08C001M,2/1/2019,30.386,2,28.51,1,7.262,1,5.386,2,23.124,2
09N03E08C002M,2/1/2019,30.226,2,28.51,1,7.084,2,5.368,2,23.142,2
09N03E08C003M,2/1/2019,30.186,2,28.51,1,11.663,2,9.987,2,18.523,2
09N03E08C004M,2/1/2019,30.4,1,28.51,1,18.041,1,16.151,1,12.359,1
09N04E20N001M,2/1/2019,22.57,1,21.49,1,2.659,1,1.579,1,19.911,1
09N04E20N002M,2/1/2019,22.39,1,21.49,1,5.425,1,4.525,1,16.965,1
10N04E27R002M,2/1/2019,27.84,1,27.34,1,51.196,1,50.696,1,-23.356,1
10N04E27R003M,2/1/2019,28.09,1,27.34,1,24.696,1,23.946,1,3.394,1
10N04E27R004M,2/1/2019,28.31,1,27.34,1,16.523,1,15.553,1,11.787,1
10N04E31M001M,2/1/2019,19.28,1,16.78,1,34.131,1,31.631,1,-14.851,1
10N04E31M002M,2/1/2019,17.51,1,16.78,1,22.645,1,21.915,1,-5.135,1
10N04E31M003M,2/1/2019,17.98,1,16.78,1,5.289,1,4.089,1,12.691,1
10N04E31M004M,2/1/2019,18.53,1,16.78,1,5.548,1,3.798,1,12.982,1
11N01E02D001M,2/1/2019,28.21,1,27.45,1,16.444,1,15.684,1,11.766,1
11N01E24Q004M,2/1/2019,42.81,1,41.8,1,40.851,2,39.841,2,1.959,2
11N01E24Q005M,2/1/2019,42.83,1,41.8,1,24.589,1,23.559,1,18.241,1
11N01E24Q006M,2/1/2019,42.85,1,41.8,1,24.739,2,23.689,2,18.111,2
11N01E24Q007M,2/1/2019,42.75,1,41.8,1,19.328,1,18.378,1,23.422,1
11N01E24Q500M,2/1/2019,44.81,1,41.71,1,21.749,2,18.649,2,23.061,2
11N01E24Q501M,2/1/2019,44.63,1,41.71,1,27,2,24.08,2,17.63,2
11N01E24Q502M,2/1/2019,44.47,1,41.71,1,33.956,2,31.196,2,10.514,2
11N01E24Q503M,2/1/2019,44.32,1,41.71,1,,255,,255,,255
11N03E02Q002M,2/1/2019,26.45,1,24.71,1,4.518,2,2.778,2,21.932,2
11N03E02Q003M,2/1/2019,26.28,1,24.71,1,7.055,2,5.485,2,19.225,2
11N03E02Q004M,2/1/2019,26.22,1,24.71,1,17.009,1,15.499,1,9.211,1
11N03E02Q005M,2/1/2019,26.12,1,24.71,1,17.271,2,15.861,2,8.849,2
11N04E04N001M,2/1/2019,31.81,1,31,1,26.025,1,25.215,1,5.785,1
11N04E04N002M,2/1/2019,31.95,1,31,1,8.341,1,7.391,1,23.609,1
11N04E04N003M,2/1/2019,32.13,1,31,1,6.16,1,5.03,1,25.97,1
11N04E04N004M,2/1/2019,32.31,1,31,1,6.357,1,5.047,1,25.953,1
12N01E07N001M,2/1/2019,27.97,1,26.57,1,24.506,1,23.106,1,3.464,1
12N01E07N002M,2/1/2019,28.47,1,26.57,1,15.07,1,13.17,1,13.4,1
12N01E07N003M,2/1/2019,29.04,1,26.57,1,15.07,1,12.6,1,13.97,1
12N01E14R001M,2/1/2019,31.93,1,29.55,1,20.917,1,18.537,1,11.013,1
12N01E14R002M,2/1/2019,32.33,1,29.55,1,11.013,1,8.233,1,21.317,1
12N01E14R003M,2/1/2019,32.62,1,29.55,1,16.911,1,13.841,1,15.709,1
12N02E21Q001M,2/1/2019,35.45,1,32.71,1,2.666,1,-0.074,1,32.784,1
12N02E21Q002M,2/1/2019,35.39,1,32.71,1,11.883,1,9.203,1,23.507,1
12N02E21Q003M,2/1/2019,35.32,1,32.71,1,15.718,1,13.108,1,19.602,1
12N02E23H001M,2/1/2019,22.079,1,22.236,1,4.215,1,4.372,1,17.864,1
12N02E23H002M,2/1/2019,21.939,1,22.236,1,3.5,1,3.797,1,18.439,1
12N02E23H003M,2/1/2019,21.876,1,22.236,1,3.362,1,3.722,1,18.514,1
12N02E23H004M,2/1/2019,21.823,1,22.236,1,4.676,1,5.089,1,17.147,1
12N04E03N001M,2/1/2019,49.83,1,48.96,1,17.049,1,16.179,1,32.781,1
12N04E03N002M,2/1/2019,50.23,1,48.96,1,24.942,1,23.672,1,25.288,1
12N04E03N003M,2/1/2019,50.37,1,48.96,1,19.089,1,17.679,1,31.281,1
12N04E03N004M,2/1/2019,50.58,1,48.96,1,14.413,1,12.793,1,36.167,1
12N04E26J002M,2/1/2019,52.3,1,51.62,1,42.907,1,42.227,1,9.393,1
12N04E26J003M,2/1/2019,52.63,1,51.62,1,42.295,1,41.285,1,10.335,1
12N04E26J004M,2/1/2019,52.76,1,51.62,1,35.414,1,34.274,1,17.346,1
13N01E21B002M,2/1/2019,29.9,1,27.55,1,7.373,1,5.023,1,22.527,1
13N01E22A001M,2/1/2019,38.46,1,36.56,1,19.023,1,17.123,1,19.437,1
13N01E22A002M,2/1/2019,38.83,1,36.56,1,11.845,1,9.575,1,26.985,1
13N01E24G002M,2/1/2019,30.61,1,29.83,1,,255,,255,,255
13N01E24G003M,2/1/2019,31,1,29.83,1,2.626,1,1.456,1,28.374,1
13N01E24G004M,2/1/2019,31.13,1,29.83,1,2.288,1,0.988,1,28.842,1
13N01W13P001M,2/1/2019,33.52,1,32.23,1,23.749,1,22.459,1,9.771,1
13N01W13P002M,2/1/2019,34.58,1,32.23,1,17.292,1,14.942,1,17.288,1
13N01W13P003M,2/1/2019,35.49,1,32.23,1,14.513,1,11.253,1,20.977,1
13N03E06A001M,2/1/2019,37.99,1,35.546,1,5.526,2,3.082,2,32.464,2
13N03E06A002M,2/1/2019,37.861,1,35.546,1,6.088,2,3.773,2,31.773,2
13N03E06A003M,2/1/2019,37.715,1,35.546,1,6.041,2,3.872,2,31.674,2
13N03E26J002M,2/1/2019,36.841,1,37.081,1,7.086,2,7.326,2,29.755,2
13N03E26J003M,2/1/2019,36.849,1,37.081,1,8,1,8.232,1,28.849,1
13N03E26J004M,2/1/2019,36.692,1,37.081,1,11.03,1,11.419,1,25.662,1
13N03E26J005M,2/1/2019,36.605,1,37.081,1,12.66,2,13.136,2,23.945,2
13N04E11J001M,2/1/2019,61.38,1,61.38,1,17.152,1,17.152,1,44.228,1
13N04E11R002M,2/1/2019,63.3,1,60.5,1,17.217,1,14.417,1,46.083,1
13N04E11R003M,2/1/2019,63.2,1,60.5,1,19.042,1,16.342,1,44.158,1
13N04E11R004M,2/1/2019,63.1,1,60.5,1,20.129,1,17.529,1,42.971,1
13N04E11R005M,2/1/2019,63.4,1,60.5,1,13.712,1,10.812,1,49.688,1
14N01E35P001M,2/1/2019,48.74,1,46.88,1,27.663,1,25.803,1,21.077,1
14N01E35P002M,2/1/2019,48.36,1,46.88,1,22.794,1,21.314,1,25.566,1
14N01E35P003M,2/1/2019,48,1,46.88,1,14.928,1,13.808,1,33.072,1
14N01E35P004M,2/1/2019,47.62,1,46.88,1,17.717,1,16.977,1,29.903,1
14N02E17C001M,2/1/2019,34.91,1,35.079,1,3.765,1,3.934,1,31.145,1
14N02E17C002M,2/1/2019,34.901,1,35.079,1,2.833,1,3.011,1,32.068,1
14N02E17C003M,2/1/2019,34.917,1,35.079,1,1.779,2,1.941,2,33.138,2
14N02E17C004M,2/1/2019,34.924,1,35.079,1,2.434,2,2.589,2,32.49,2
14N02E32D001M,2/1/2019,31.17,1,29.4,1,1.957,1,0.187,1,29.213,1
14N02E32D002M,2/1/2019,30.59,1,29.4,1,0.617,1,-0.573,1,29.973,1
14N02E32D003M,2/1/2019,30.21,1,29.4,1,1.521,1,0.711,1,28.689,1
14N03E23D003M,2/1/2019,54.79,1,52.05,1,,255,,255,,255
14N03E23D004M,2/1/2019,54.53,1,52.05,1,26.34,2,23.86,2,28.19,2
14N03E23D005M,2/1/2019,54.4,1,52.05,1,22.389,2,20.039,2,32.011,2
14N03E23D006M,2/1/2019,52.52,1,50.73,1,22.164,2,20.374,2,30.356,2
15N03W20Q001M,2/1/2019,130.23,1,128.56,1,28.473,1,26.803,1,101.757,1
15N03W20Q002M,2/1/2019,130.66,1,128.56,1,19.536,1,17.436,1,111.124,1
15N03W20Q003M,2/1/2019,131,1,128.56,1,19.844,1,17.404,1,111.156,1
15N04E04R002M,2/1/2019,89.97,50,88.07,1,25.074,2,23.174,50,64.896,50
15N04E04R003M,2/1/2019,89.88,50,88.07,1,26.121,2,24.311,50,63.759,50
15N04E04R004M,2/1/2019,89.74,1,88.07,1,28.736,2,27.066,2,61.004,2
15N04E04R005M,2/1/2019,89.69,1,88.07,1,23.725,2,22.105,2,65.965,2
15N04E04R006M,2/1/2019,90.11,1,88.07,1,25.774,2,23.734,2,64.336,2
16N02W05B001M,2/1/2019,66.91,1,65,1,19.752,1,17.842,1,47.158,1
16N02W05B002M,2/1/2019,65.55,1,65,1,17.448,1,16.898,1,48.102,1
16N02W05B003M,2/1/2019,66.34,1,65,1,9.031,1,7.691,1,57.309,1
16N02W05B004M,2/1/2019,65.61,1,65,1,18.382,1,17.772,1,47.228,1
16N03E17J001M,2/1/2019,79.295,1,77.354,1,9.122,2,7.181,2,70.173,2
16N03E17J002M,2/1/2019,79.116,1,77.354,1,18.242,2,16.48,2,60.874,2
16N03E17J003M,2/1/2019,78.871,1,77.354,1,19.679,2,18.162,2,59.192,2
16N03E17J004M,2/1/2019,78.705,1,77.354,1,22.008,2,20.657,2,56.697,2
16N03E17J005M,2/1/2019,78.49,1,77.354,1,22.22,2,21.084,2,56.27,2
16N03W14H003M,2/1/2019,68.5,1,65.7,1,,255,,255,,255
16N03W14H004M,2/1/2019,68.21,1,65.7,1,9.921,1,7.411,1,58.289,1
16N03W14H005M,2/1/2019,67.91,1,65.7,1,26.404,1,24.194,1,41.506,1
16N03W14H006M,2/1/2019,67.68,1,65.7,1,10.24,1,8.26,1,57.44,1
17N01E17F002M,2/1/2019,63.55,1,59.35,1,5.045,1,0.845,1,58.505,1
17N01E17F003M,2/1/2019,63.55,1,59.35,1,4.114,1,-0.086,1,59.436,1
17N01E24A003M,2/1/2019,75.55,1,72.8,1,2.643,1,-0.107,1,72.907,1
17N01E24A004M,2/1/2019,75.83,1,72.8,1,11.622,1,8.592,1,64.208,1
17N01E24A005M,2/1/2019,75.8,1,72.81,1,,255,,255,,255
17N01E24A006M,2/1/2019,76.05,1,72.8,1,6.158,1,2.908,1,69.892,1
17N01W10A001M,2/1/2019,67.53,1,64.28,1,6.373,1,3.123,1,61.157,1
17N01W10A002M,2/1/2019,67.07,1,64.28,1,5.322,1,2.532,1,61.748,1
17N01W10A003M,2/1/2019,66.82,1,64.28,1,3.733,1,1.193,1,63.087,1
17N01W10A004M,2/1/2019,66.43,1,64.28,1,3.305,1,1.155,1,63.125,1
17N01W27A001M,2/1/2019,68.98,1,66.61,1,12.308,1,9.938,1,56.672,1
17N01W27A002M,2/1/2019,68.63,1,66.61,1,10.833,1,8.813,1,57.797,1
17N01W27A003M,2/1/2019,68.28,1,66.61,1,11.14,1,9.47,1,57.14,1
17N02E25J001M,2/1/2019,80,1,78,1,13.627,1,11.627,1,66.373,1
17N02E25J002M,2/1/2019,79.5,1,78,1,9.804,1,8.304,1,69.696,1
17N02E25J003M,2/1/2019,79.1,1,78,1,6.396,1,5.296,1,72.704,1
17N02W09H002M,2/1/2019,69.36,1,67,1,11.052,1,8.692,1,58.308,1
17N02W09H003M,2/1/2019,68.54,1,67,1,7.907,1,6.367,1,60.633,1
17N02W09H004M,2/1/2019,68.78,1,67,1,4.577,1,2.797,1,64.203,1
17N02W09H005M,2/1/2019,69.74,1,67,1,9.464,1,6.724,1,60.276,1
17N03E26A003M,2/1/2019,86.93,1,87.264,1,21.74,2,22.074,2,65.19,2
17N03E26A004M,2/1/2019,86.94,70,87.26,70,23.769,2,24.089,70,63.171,70
17N03E26A005M,2/1/2019,86.82,70,87.26,70,23.28,2,23.72,70,63.54,70
17N03E26A006M,2/1/2019,86.89,70,87.26,70,22.103,2,22.473,70,64.787,70
18N01E21L001M,2/1/2019,67,1,,151,1.169,1,,151,65.831,1
18N01E35L001M,2/1/2019,76.21,1,70,1,2.462,1,-3.748,1,73.748,1
18N01W02E001M,2/1/2019,80.89,1,78.5,1,5.185,1,2.795,1,75.705,1
18N01W02E002M,2/1/2019,81.3,1,78.5,1,8.163,1,5.363,1,73.137,1
18N01W02E003M,2/1/2019,81.37,1,78.5,1,8.207,1,5.337,1,73.163,1
18N02W18D001M,2/1/2019,83.03,1,82.43,1,14.009,1,13.409,1,69.021,1
18N02W18D002M,2/1/2019,83.43,1,82.43,1,9.933,1,8.933,1,73.497,1
18N02W18D003M,2/1/2019,84.03,1,82.43,1,5.755,1,4.155,1,78.275,1
18N02W18D004M,2/1/2019,84.43,1,82.43,1,6.632,1,4.632,1,77.798,1
19N01E35B001M,2/1/2019,87.88,1,86.5,1,3.648,1,2.268,1,84.232,1
19N01E35B002M,2/1/2019,92.44,1,86.5,1,2.192,1,-3.748,1,90.248,1
19N01E35B003M,2/1/2019,89.59,1,86.5,1,3.543,1,0.453,1,86.047,1
19N01W22D004M,2/1/2019,89.68,130,87.38,130,8.41,1,6.11,130,81.27,130
19N01W22D005M,2/1/2019,89.87,130,87.38,130,10.474,1,7.984,130,79.396,130
19N01W22D006M,2/1/2019,90.18,130,87.38,130,10.659,1,7.859,130,79.521,130
19N01W22D007M,2/1/2019,90.33,130,87.38,130,,255,,255,,255
19N02E07K004M,2/1/2019,106.21,130,102.7,130,5.323,1,1.813,130,100.887,130
19N02E13Q001M,2/1/2019,121.18,1,119.88,1,4.349,1,3.049,1,116.831,1
19N02E13Q002M,2/1/2019,122.68,130,119.88,130,5.662,1,2.862,130,117.018,130
19N02E13Q003M,2/1/2019,122.53,130,119.88,130,5.295,1,2.645,130,117.235,130
19N02W08Q001M,2/1/2019,120,1,108.36,1,,255,,255,,255
19N02W08Q002M,2/1/2019,109.38,1,108.36,1,5.311,2,4.291,2,104.069,2
19N02W08Q003M,2/1/2019,109.56,1,108.36,1,3.873,1,2.673,1,105.687,1
19N04W14M002M,2/1/2019,187.83,1,185.83,1,38.768,1,36.768,1,149.062,1
20N01E02H003M,2/1/2019,133.79,1,132.34,1,33.659,1,32.209,1,100.131,1
20N01E13Q002M,2/1/2019,122,1,,151,4.773,1,,151,117.227,1
20N01E18L001M,2/1/2019,112.19,1,107.35,1,10.034,1,5.194,1,102.156,1
20N01E18L002M,2/1/2019,108.85,1,107.35,1,5.484,1,3.984,1,103.366,1
20N01E18L003M,2/1/2019,109.03,1,107.35,1,3.345,1,1.665,1,105.685,1
20N02E09G001M,2/1/2019,150.24,1,148.84,1,36.749,1,35.349,1,113.491,1
20N02E15H001M,2/1/2019,145.01,1,144.01,1,31.459,1,30.459,1,113.551,1
20N02E15H002M,2/1/2019,145.12,1,144.12,1,,255,,255,,255
20N02E24C001M,2/1/2019,159.65,1,157.75,1,51.999,1,50.099,1,107.651,1
20N02E24C002M,2/1/2019,160.14,1,157.75,1,52.388,1,49.998,1,107.752,1
20N02E24C003M,2/1/2019,159.14,1,157.75,1,50.082,1,48.692,1,109.058,1
20N02W11A001M,2/1/2019,125.9,1,125.4,1,3.705,1,3.205,1,122.195,1
20N02W11A002M,2/1/2019,125.9,1,125.4,1,9.881,1,9.381,1,116.019,1
20N02W11A003M,2/1/2019,125.9,1,125.4,1,16.957,1,16.457,1,108.943,1
20N02W18R005M,2/1/2019,132.45,1,131.35,1,63.135,1,62.035,1,69.315,1
20N02W18R006M,2/1/2019,132.98,1,131.38,1,47.998,1,46.398,1,84.982,1
20N02W18R007M,2/1/2019,133.43,1,131.38,1,40.903,1,38.853,1,92.527,1
20N02W18R008M,2/1/2019,133.97,1,131.37,1,11.167,1,8.567,1,122.803,1
20N02W25F001M,2/1/2019,105.54,1,102.2,1,10.535,1,7.195,1,95.005,1
20N02W25F002M,2/1/2019,105.86,1,102.2,1,,255,,255,,255
20N02W25F003M,2/1/2019,104.58,1,102.2,1,,255,,255,,255
20N02W25F004M,2/1/2019,105.1,1,102.2,1,5.97,1,3.07,1,99.13,1
20N02W33B001M,2/1/2019,107.01,1,105.41,1,,255,,255,,255
20N03E31M001M,2/1/2019,134.52,1,133.02,1,23.776,1,22.276,1,110.744,1
20N03E33L001M,2/1/2019,152.93,1,151.33,1,,255,,255,,255
20N03W07E001M,2/1/2019,180.83,1,179.17,1,138.389,1,136.729,1,42.441,1
20N03W07E002M,2/1/2019,181.06,1,179.17,1,119.985,1,118.095,1,61.075,1
20N03W07E003M,2/1/2019,181.47,1,179.17,1,105.605,1,103.305,1,75.865,1
20N03W07E004M,2/1/2019,181.75,1,179.17,1,82.013,1,79.433,1,99.737,1
21N01E13L002M,2/1/2019,181.9,1,179.85,1,69.712,1,67.662,1,112.188,1
21N01E13L003M,2/1/2019,181.99,1,179.85,1,69.966,1,67.826,1,112.024,1
21N01E13L004M,2/1/2019,182.06,1,179.85,1,70.143,1,67.933,1,111.917,1
21N01E27B001M,2/1/2019,150.34,70,149.34,70,48.655,1,47.655,70,101.685,70
21N01W05D001M,2/1/2019,153.08,1,152.58,1,,255,,255,,255
21N01W11A001M,2/1/2019,133.82,1,129.3,1,16.391,1,11.871,1,117.429,1
21N01W11A002M,2/1/2019,133.56,1,129.3,1,12.348,1,8.088,1,121.212,1
